file,task_idx,step_id,step,atomic_step,labels,vague_words,action_id
00626-XiJhRLvpKpX\tasks-island_0.json,211,5,Set the cup on the table.,Place cup on surface.,cup,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,214,5,Straighten the table in the outdoor area.,Straighten the table in the outdoor area.,table,area,straighten
00626-XiJhRLvpKpX\tasks-island_0.json,222,5,Straighten the shelf in the laundry area.,Straighten the shelf in the laundry area.,shelf,area,straighten
00626-XiJhRLvpKpX\tasks-island_0.json,237,3,Adjust the mirror in the dressing area.,Align the mirror in the dressing area.,mirror,area,align
00626-XiJhRLvpKpX\tasks-island_0.json,272,1,Position the speaker.,Place speaker on surface.,speaker,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,280,3,Position the exercise ball.,Place exercise ball on surface.,exercise ball,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,283,6,Position the flowerpot.,Place flowerpot on surface.,flowerpot,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,287,3,Set the wine bottle.,Place wine bottle on surface.,wine_bottle,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,288,4,Position the cap.,Place cap on surface.,cap,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,290,4,Position the screen.,Place screen in receptacle.,screen,receptacle,place_in
00626-XiJhRLvpKpX\tasks-island_0.json,292,1,Arrange the exercise machine.,Place exercise machine on surface.,exercise machine,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,292,3,Position the exercise ball.,Place exercise ball on surface.,exercise ball,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,298,5,Arrange the cellular telephone.,Place cellular telephone on surface.,cellular_telephone,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,300,1,Position the speaker.,Place speaker on surface.,speaker,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,303,1,Check the appliance.,Inspect the appliance.,appliance,appliance,inspect
00626-XiJhRLvpKpX\tasks-island_0.json,305,3,Set the wine bottle.,Place wine bottle on surface.,wine_bottle,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,308,3,Position the exercise ball.,Place exercise ball on surface.,exercise ball,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,313,2,Arrange the dumbbell.,Place dumbbell on surface.,dumbbell,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,313,3,Position the exercise ball.,Place exercise ball on surface.,exercise ball,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,314,3,Arrange the seat.,Place seat on surface.,seat,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,316,3,Tidy the appliance.,Straighten appliance.,appliance,appliance,straighten
00626-XiJhRLvpKpX\tasks-island_0.json,318,1,Position the speaker.,Place speaker on surface.,speaker,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,322,6,Store tools in the rack.,Place items on the rack.,rack,items,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,327,1,Arrange the exercise machine.,Place exercise machine in receptacle.,exercise machine,receptacle,place_in
00626-XiJhRLvpKpX\tasks-island_0.json,327,3,Position the exercise ball.,Place exercise ball in receptacle.,exercise ball,receptacle,place_in
00626-XiJhRLvpKpX\tasks-island_0.json,345,2,Arrange the rack.,Place rack on surface.,rack,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,353,3,Position the exercise ball.,Place exercise ball on surface.,exercise ball,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,358,4,Arrange the wine rack.,Place wine rack on surface.,wine rack,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,360,1,Arrange the pile of magazines.,Place pile of magazines in receptacle.,pile of magazines,receptacle,place_in
00626-XiJhRLvpKpX\tasks-island_0.json,364,3,Position the lamp.,Place lamp on surface.,lamp,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,366,4,Position the screen.,Place screen on surface.,screen,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,367,4,Set the cup.,Place cup on surface.,cup,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,370,3,Position the exercise ball.,Place exercise ball on surface.,exercise ball,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,392,3,Position the clothing stand.,Place clothing stand in receptacle.,clothing stand,receptacle,place_in
00626-XiJhRLvpKpX\tasks-island_0.json,399,2,Position the speaker.,Place speaker on surface.,speaker,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,402,3,Arrange the rack.,Place rack in receptacle.,rack,receptacle,place_in
00626-XiJhRLvpKpX\tasks-island_0.json,407,4,Place items on the coffee table.,Place items on the coffee table.,coffee table,items,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,409,1,Arrange the fireplace tool set.,Place fireplace tool set on surface.,fireplace tool set,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,411,2,Arrange the sculpture.,Place sculpture in receptacle.,sculpture,receptacle,place_in
00626-XiJhRLvpKpX\tasks-island_0.json,416,3,Position the monitor.,Place monitor on surface.,monitor,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,428,2,Clean the appliance.,Wipe appliance.,appliance,appliance,wipe
00626-XiJhRLvpKpX\tasks-island_0.json,430,5,Move the backpack to a better spot.,Carry the backpack to the better spot.,backpack,spot,carry
00626-XiJhRLvpKpX\tasks-island_0.json,431,1,Arrange the exercise machine neatly.,Place exercise machine on surface.,exercise machine,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,432,1,Plump the cushions on the sofa.,Fluff items on the sofa.,sofa,items,fluff
00626-XiJhRLvpKpX\tasks-island_0.json,436,2,Straighten the chair in the music area.,Straighten the chair in the music area.,chair,area,straighten
00626-XiJhRLvpKpX\tasks-island_0.json,436,3,Organize the items on the shelf.,Place shelf on surface.,shelf,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,484,2,Arrange the bookshelf.,Place bookshelf on surface.,bookshelf,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,491,3,Arrange the monitor.,Place monitor on surface.,monitor,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,494,4,Arrange the toy.,Place toy on surface.,toy,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,499,4,Arrange the fireplace tool set.,Place fireplace tool set on surface.,fireplace tool set,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,513,3,Arrange the pile of magazines.,Place pile of magazines on surface.,pile of magazines,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,520,4,Arrange the flower vase.,Place flower vase on surface.,flower vase,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,530,3,Organize files in the cabinet.,Place cabinet in receptacle.,cabinet,receptacle,place_in
00626-XiJhRLvpKpX\tasks-island_0.json,534,6,Straighten the armchair in the dressing area.,Straighten the armchair in the dressing area.,armchair,area,straighten
00626-XiJhRLvpKpX\tasks-island_0.json,538,2,Position the speaker.,Place speaker on surface.,speaker,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,539,2,Hang the cap on the rack.,Hang items on the rack.,rack,items,hang
00626-XiJhRLvpKpX\tasks-island_0.json,546,6,Set the cup on the table.,Place cup on surface.,cup,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,560,1,Position the speaker.,Place speaker on surface.,speaker,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,568,5,Position the laptop computer on the desk.,Place laptop computer on surface.,laptop_computer,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,569,4,Fluff the pillows on the sofa.,Fluff items on the sofa.,sofa,items,fluff
00626-XiJhRLvpKpX\tasks-island_0.json,572,6,Arrange the flowerpot on the shelf.,Place flowerpot on surface.,flowerpot,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,573,3,Organize the books on the bookshelf.,Place bookshelf on surface.,bookshelf,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,573,5,Replace the bulb in the wall lamp.,Place items in the wall lamp.,wall lamp,items,place_in
00626-XiJhRLvpKpX\tasks-island_0.json,574,5,Test the appliance for functionality.,Inspect the appliance.,appliance,appliance,inspect
00626-XiJhRLvpKpX\tasks-island_0.json,576,3,Organize the items in the bathroom cabinet.,Place bathroom cabinet in receptacle.,bathroom cabinet,receptacle,place_in
00626-XiJhRLvpKpX\tasks-island_0.json,576,5,Arrange toiletries in the wall cabinet.,Place wall cabinet in receptacle.,wall cabinet,receptacle,place_in
00626-XiJhRLvpKpX\tasks-island_0.json,578,4,Straighten the pillows on the sofa.,Straighten items on the sofa.,sofa,items,straighten
00626-XiJhRLvpKpX\tasks-island_0.json,582,4,Organize bottles on the wine rack.,Place wine rack on surface.,wine rack,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,583,6,Set the handbag on the chair.,Place handbag on surface.,handbag,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,584,3,Fluff the cushions on the sofa.,Fluff items on the sofa.,sofa,items,fluff
00626-XiJhRLvpKpX\tasks-island_0.json,588,1,Position the separator to create a path.,Place separator on surface.,separator,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,588,5,Organize items on the shelf.,Place shelf on surface.,shelf,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,593,6,Fluff the cushion on the armchair.,Fluff items on the armchair.,armchair,items,fluff
00626-XiJhRLvpKpX\tasks-island_0.json,595,5,Replace the bulb in the wall lamp.,Place items in the wall lamp.,wall lamp,items,place_in
00626-XiJhRLvpKpX\tasks-island_0.json,599,3,Organize books on the bookshelf.,Place bookshelf on surface.,bookshelf,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,603,5,Stock the wall cabinet with towels.,Place items in the wall cabinet.,wall cabinet,items,place_in
00626-XiJhRLvpKpX\tasks-island_0.json,604,7,Set the handbag on the desk.,Place handbag on surface.,handbag,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,605,2,Fluff the pillows on the sofa.,Fluff items on the sofa.,sofa,items,fluff
00626-XiJhRLvpKpX\tasks-island_0.json,608,5,Organize the books on the bookshelf.,Place bookshelf on surface.,bookshelf,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,609,6,Arrange the swing neatly.,Place swing on surface.,swing,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,610,2,Organize the items in the cabinet.,Place cabinet in receptacle.,cabinet,receptacle,place_in
00626-XiJhRLvpKpX\tasks-island_0.json,610,5,Arrange the pot on the counter.,Place pot on surface.,pot,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,613,1,Arrange the seat.,Place seat on surface.,seat,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,614,6,Position the exercise ball.,Place exercise ball on surface.,exercise ball,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,616,2,Set the flowerpot on the ledge.,Place flowerpot on surface.,flowerpot,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,619,3,Arrange the seat.,Place seat on surface.,seat,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,621,5,Wipe down the appliance.,Wipe the appliance.,appliance,appliance,wipe
00626-XiJhRLvpKpX\tasks-island_0.json,621,6,Arrange the decoration.,Place decoration on surface.,decoration,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,623,4,Set the pitcher on the counter.,Place pitcher on surface.,pitcher,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,628,6,Position the statue.,Place statue on surface.,statue,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,629,3,Position the speaker.,Place speaker on surface.,speaker,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,631,6,Set the handbag on the chair.,Place handbag on surface.,handbag,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,633,5,Position the dumbbell.,Place dumbbell on surface.,dumbbell,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,633,6,Arrange the exercise ball.,Place exercise ball on surface.,exercise ball,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,636,2,Arrange the flowerpot.,Place flowerpot on surface.,flowerpot,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,637,7,Position the seat.,Place seat on surface.,seat,surface,place_on
00626-XiJhRLvpKpX\tasks-island_0.json,640,2,Arrange the seat.,Place seat on surface.,seat,surface,place_on
00638-iePHCSf119p\tasks-island_0.json,3,2,Update the menu board with new items.,Inspect the menu board with the new items.,menu board,items,inspect
00638-iePHCSf119p\tasks-island_0.json,9,1,Organize the books on the shelf.,Place shelf on surface.,shelf,surface,place_on
00638-iePHCSf119p\tasks-island_0.json,10,2,Arrange the plant for a background.,Place plant on surface.,plant,surface,place_on
00638-iePHCSf119p\tasks-island_0.json,13,2,Store items in the refrigerator.,Place items in the refrigerator.,refrigerator,items,place_in
00638-iePHCSf119p\tasks-island_0.json,18,5,Store them in the container.,Store them in the container.,container,container,store
00638-iePHCSf119p\tasks-island_0.json,19,2,Arrange the bottles.,Place bottles on surface.,bottles,surface,place_on
00638-iePHCSf119p\tasks-island_0.json,24,1,Move the gas container.,Carry the gas container.,gas container,container,carry
00638-iePHCSf119p\tasks-island_0.json,25,5,Arrange the vase.,Place vase on surface.,vase,surface,place_on
00638-iePHCSf119p\tasks-island_0.json,27,2,Arrange the figurine.,Place figurine on surface.,figurine,surface,place_on
00638-iePHCSf119p\tasks-island_0.json,27,4,Position the antlers.,Place antlers on surface.,antlers,surface,place_on
00638-iePHCSf119p\tasks-island_0.json,30,3,Place it in the container.,Place it in the container.,containers,container,place_in
00638-iePHCSf119p\tasks-island_0.json,31,4,Stock the containers.,Place items in the containers.,containers,items,place_in
00638-iePHCSf119p\tasks-island_0.json,31,5,Fill the cabinet.,Load items in the cabinet.,cabinet,items,load
00638-iePHCSf119p\tasks-island_0.json,35,3,Put items in the containers.,Place items in the containers.,containers,items,place_in
00638-iePHCSf119p\tasks-island_0.json,35,4,Place items on the board.,Place items on the board.,board,items,place_on
00638-iePHCSf119p\tasks-island_0.json,35,5,Arrange the shelf.,Place shelf on surface.,shelf,surface,place_on
00638-iePHCSf119p\tasks-island_0.json,39,2,Position the photo.,Place photo on surface.,photo,surface,place_on
00638-iePHCSf119p\tasks-island_0.json,39,3,Arrange the antlers.,Place antlers on surface.,antlers,surface,place_on
00638-iePHCSf119p\tasks-island_0.json,42,5,Secure the items in the cabinet.,Place items in the cabinet.,cabinet,items,place_in
00638-iePHCSf119p\tasks-island_0.json,43,3,Move the plant to the window area.,Carry the plant to the window area.,plant,area,carry
00638-iePHCSf119p\tasks-island_0.json,45,1,Load the dishes into the sink area.,Load the dishes into the sink area.,dishes,area,load
00638-iePHCSf119p\tasks-island_0.json,45,6,Dispose of the empty container.,Dump container.,container,container,dump
00638-iePHCSf119p\tasks-island_0.json,46,2,Arrange the photo display.,Place photo on surface.,photo,surface,place_on
00638-iePHCSf119p\tasks-island_0.json,51,2,Arrange the plant in the corner.,Place plant in receptacle.,plant,receptacle,place_in
00638-iePHCSf119p\tasks-island_0.json,51,4,Position the figurine.,Place figurine on surface.,figurine,surface,place_on
00638-iePHCSf119p\tasks-island_0.json,54,2,Arrange the antlers.,Place antlers on surface.,antlers,surface,place_on
00638-iePHCSf119p\tasks-island_0.json,54,4,Position the plant.,Place plant on surface.,plant,surface,place_on
00638-iePHCSf119p\tasks-island_0.json,56,5,Position the highchair.,Place highchair on surface.,highchair,surface,place_on
00638-iePHCSf119p\tasks-island_0.json,60,4,Position the menu board.,Place menu board on surface.,menu board,surface,place_on
00638-iePHCSf119p\tasks-island_0.json,62,5,Arrange the plant.,Place plant on surface.,plant,surface,place_on
00638-iePHCSf119p\tasks-island_0.json,65,4,Arrange the document.,Place document on surface.,document,surface,place_on
00638-iePHCSf119p\tasks-island_0.json,66,5,Clean the container.,Wipe container.,container,container,wipe
00638-iePHCSf119p\tasks-island_0.json,70,5,Inspect the gas container.,Inspect the gas container.,gas container,container,inspect
00638-iePHCSf119p\tasks-island_0.json,73,3,Stock the refrigerator.,Place items in the refrigerator.,refrigerator,items,place_in
00638-iePHCSf119p\tasks-island_0.json,76,2,Shut off the gas container.,Close the gas container.,gas container,container,close
00638-iePHCSf119p\tasks-island_0.json,79,1,Arrange the bottles.,Place bottles on surface.,bottles,surface,place_on
00638-iePHCSf119p\tasks-island_0.json,84,2,Secure the gas container.,Store the gas container.,gas container,container,place_in
00638-iePHCSf119p\tasks-island_0.json,84,4,Stack the container.,Stack the container.,container,container,stack
00638-iePHCSf119p\tasks-island_0.json,88,1,Stock the premium bottles.,Place items in the bottles.,bottles,items,place_in
