file,task_idx,step_id,rule,old_action,new_action,old_atomic_step,new_atomic_step,relation,mapping_source_op,step_orig
00495-CQWES1bawee/tasks-island_0.json,220,4,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00495-CQWES1bawee/tasks-island_0.json,231,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00495-CQWES1bawee/tasks-island_0.json,257,4,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00495-CQWES1bawee/tasks-island_0.json,260,5,R3_iron,straighten,iron,Straighten the ironing board.,Iron on the ironing board.,on,+vocab_extension_v1:straighten->iron,Iron on the ironing board.
00495-CQWES1bawee/tasks-island_0.json,289,4,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00495-CQWES1bawee/tasks-island_0.json,301,1,R2_unload,open,unload,Open dishwasher.,Unload the dishwasher.,None,+vocab_extension_v1:open->unload,Unload the dishwasher.
00506-QVAA6zecMHu/tasks-island_0.json,17,2,R4_appliance_clean,turn_on,turn_on,Turn on the stove to cook.,Turn on the stove to cook.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the stove to cook.
00506-QVAA6zecMHu/tasks-island_0.json,22,2,R4_appliance_clean,turn_on,turn_on,Turn on stove.,Turn on stove.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Preheat the stove.
00506-QVAA6zecMHu/tasks-island_0.json,24,3,R4_appliance_clean,turn_on,turn_on,Turn on stove.,Turn on stove.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water on the stove.
00506-QVAA6zecMHu/tasks-island_0.json,31,5,R4_appliance_clean,turn_on,turn_on,Turn on stove.,Turn on stove.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Heat some soup on the stove.
00506-QVAA6zecMHu/tasks-island_0.json,36,2,R4_appliance_clean,turn_on,turn_on,Turn on stove.,Turn on stove.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Preheat the stove.
00508-4vwGX7U38Ux/tasks-island_0.json,30,2,R4_appliance_clean,turn_on,turn_on,Turn on the stove.,Turn on the stove.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the stove.
00525-iKFn6fzyRqs/tasks-island_0.json,9,4,R1_light,turn_on,light,Turn on the candle.,Light the candle.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candle.
00525-iKFn6fzyRqs/tasks-island_0.json,38,4,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00525-iKFn6fzyRqs/tasks-island_0.json,65,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00525-iKFn6fzyRqs/tasks-island_0.json,69,5,R1_light,turn_on,light,Turn on the candle.,Light the candle.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the decorative candle.
00525-iKFn6fzyRqs/tasks-island_0.json,79,2,R1_light,turn_on,light,Turn on the candle.,Light the candle.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candle.
00525-iKFn6fzyRqs/tasks-island_0.json,94,4,R1_light,turn_on,light,Turn on the candle.,Light the candle.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candle.
00525-iKFn6fzyRqs/tasks-island_0.json,99,2,R1_light,turn_on,light,Turn on the candle.,Light the candle.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candle.
00525-iKFn6fzyRqs/tasks-island_0.json,101,2,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00525-iKFn6fzyRqs/tasks-island_0.json,113,2,R1_light,turn_on,light,Turn on the candle.,Light the candle.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candle.
00525-iKFn6fzyRqs/tasks-island_0.json,118,1,R1_light,turn_on,light,Turn on the candle.,Light the candle.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candle.
00525-iKFn6fzyRqs/tasks-island_0.json,130,5,R1_light,turn_on,light,Turn on the candle.,Light the candle.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candle.
00525-iKFn6fzyRqs/tasks-island_0.json,134,1,R2_unload,open,unload,Open dishwasher.,Unload the dishwasher.,None,+vocab_extension_v1:open->unload,Unload the dishwasher.
00525-iKFn6fzyRqs/tasks-island_0.json,143,1,R1_light,turn_on,light,Turn on the candle.,Light the candle.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candle.
00525-iKFn6fzyRqs/tasks-island_0.json,157,6,R1_light,turn_on,light,Turn on the candle.,Light the candle.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candle.
00525-iKFn6fzyRqs/tasks-island_0.json,160,3,R4_appliance_clean,turn_on,turn_on,Turn on stove.,Turn on stove.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Preheat the stove.
00525-iKFn6fzyRqs/tasks-island_0.json,172,1,R1_light,turn_on,light,Turn on the candle.,Light the candle.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candle.
00525-iKFn6fzyRqs/tasks-island_0.json,179,3,R2_unload,open,unload,Open clothes dryer.,Unload the clothes dryer.,None,+vocab_extension_v1:open->unload,Unload the clothes dryer.
00525-iKFn6fzyRqs/tasks-island_0.json,187,1,R1_light,turn_on,light,Turn on the candle.,Light the candle.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candle.
00525-iKFn6fzyRqs/tasks-island_0.json,193,5,R1_light,turn_on,light,Turn on the candle.,Light the candle.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candle.
00525-iKFn6fzyRqs/tasks-island_0.json,195,2,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00525-iKFn6fzyRqs/tasks-island_0.json,207,2,R4_appliance_clean,turn_on,turn_on,Turn on stove.,Turn on stove.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Preheat the stove.
00529-W9YAR9qcuvN/tasks-island_0.json,6,2,R4_appliance_clean,turn_on,turn_on,Turn on the stove.,Turn on the stove.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the stove.
00534-DBBESbk4Y3k/tasks-island_0.json,3,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00534-DBBESbk4Y3k/tasks-island_0.json,6,1,R4_appliance_clean,turn_on,turn_on,Turn on the kettle.,Turn on the kettle.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the kettle.
00534-DBBESbk4Y3k/tasks-island_0.json,11,4,R4_fireplace_soft,turn_on,turn_on,Turn on fireplace.,Turn on fireplace.,None,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Warm the fireplace.
00534-DBBESbk4Y3k/tasks-island_0.json,16,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00534-DBBESbk4Y3k/tasks-island_0.json,16,5,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water in the kettle for tea.
00534-DBBESbk4Y3k/tasks-island_0.json,37,4,R2_unload,open,unload,Open dishwasher.,Unload the dishwasher.,None,+vocab_extension_v1:open->unload,Unload the dishwasher.
00534-DBBESbk4Y3k/tasks-island_0.json,46,2,F1_brew_inspect,inspect,start_machine,Inspect the coffee_maker.,Start the coffee_maker.,None,+vocab_extension_v1:inspect->start_machine,Use the coffee maker to brew a fresh pot.
00534-DBBESbk4Y3k/tasks-island_0.json,56,1,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water in the kettle.
00534-DBBESbk4Y3k/tasks-island_0.json,64,5,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00534-DBBESbk4Y3k/tasks-island_0.json,73,1,R2_unload,open,unload,Open dishwasher.,Unload the dishwasher.,None,+vocab_extension_v1:open->unload,Unload the dishwasher.
00534-DBBESbk4Y3k/tasks-island_0.json,77,2,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water in the kettle.
00534-DBBESbk4Y3k/tasks-island_0.json,78,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00534-DBBESbk4Y3k/tasks-island_0.json,78,4,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Make tea with the kettle.
00534-DBBESbk4Y3k/tasks-island_0.json,80,2,F1_brew_inspect,inspect,start_machine,Inspect the coffee_maker.,Start the coffee_maker.,None,+vocab_extension_v1:inspect->start_machine,Use the coffee maker to brew a fresh pot.
00534-DBBESbk4Y3k/tasks-island_0.json,89,1,F1_brew_inspect,inspect,start_machine,Inspect the coffee_maker.,Start the coffee_maker.,None,+vocab_extension_v1:inspect->start_machine,Use the coffee maker to brew a cup.
00534-DBBESbk4Y3k/tasks-island_0.json,100,3,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00534-DBBESbk4Y3k/tasks-island_0.json,100,6,R4_appliance_clean,turn_on,turn_on,Turn on the kettle.,Turn on the kettle.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the kettle for a hot drink.
00534-DBBESbk4Y3k/tasks-island_0.json,111,5,R4_fireplace_soft,turn_off,turn_off,Turn off the fireplace.,Turn off the fireplace.,None,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn off the fireplace.
00537-oahi4u45xMf/tasks-island_0.json,7,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00537-oahi4u45xMf/tasks-island_0.json,17,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,in,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Start a fire in the fireplace.
00537-oahi4u45xMf/tasks-island_0.json,33,3,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace to warm the room.,Turn on the fireplace to warm the room.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace to warm the room.
00537-oahi4u45xMf/tasks-island_0.json,36,1,F1_brew_inspect,inspect,start_machine,Inspect the appliance.,Start the coffee machine.,None,+vocab_extension_v1:inspect->start_machine,Brew a fresh pot of coffee with the appliance.
00537-oahi4u45xMf/tasks-island_0.json,40,1,R4_roll_flag,smooth,smooth,Smooth the mat.,Smooth the mat.,None,+vocab_gap:roll,Roll up the play mat.
00537-oahi4u45xMf/tasks-island_0.json,41,2,R2_unload,open,unload,Open dishwasher.,Unload the clean dishes from the dishwasher.,None,+vocab_extension_v1:open->unload,Unload the clean dishes from the dishwasher.
00538-3CBBjsNkhqW/tasks-island_0.json,4,2,R4_fireplace_soft,turn_off,turn_off,Turn off the fireplace.,Turn off the fireplace.,None,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Extinguish the fireplace.
00538-3CBBjsNkhqW/tasks-island_0.json,18,2,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00538-3CBBjsNkhqW/tasks-island_0.json,20,1,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water in the kettle.
00538-3CBBjsNkhqW/tasks-island_0.json,29,2,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00538-3CBBjsNkhqW/tasks-island_0.json,51,2,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn on the fireplace.
00538-3CBBjsNkhqW/tasks-island_0.json,79,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00538-3CBBjsNkhqW/tasks-island_0.json,117,2,R4_roll_flag,smooth,smooth,Smooth the rug.,Smooth the rug.,None,+vocab_gap:roll,Roll up the rug.
00538-3CBBjsNkhqW/tasks-island_0.json,135,2,R4_roll_flag,straighten,straighten,Straighten the rug.,Straighten the rug.,None,+vocab_gap:roll,Roll the rug.
00538-3CBBjsNkhqW/tasks-island_0.json,153,3,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00538-3CBBjsNkhqW/tasks-island_0.json,264,3,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn on the fireplace.
00538-3CBBjsNkhqW/tasks-island_0.json,277,7,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn on the fireplace.
00538-3CBBjsNkhqW/tasks-island_0.json,289,3,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn on the fireplace.
00538-3CBBjsNkhqW/tasks-island_0.json,298,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn on the fireplace.
00538-3CBBjsNkhqW/tasks-island_0.json,311,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00539-zUG6FL9TYeR/tasks-island_0.json,3,2,R4_appliance_clean,turn_on,turn_on,Turn on oven and stove.,Turn on oven and stove.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Pre-heat the oven and stove.
00539-zUG6FL9TYeR/tasks-island_0.json,37,5,R4_appliance_clean,turn_on,turn_on,Turn on oven and stove.,Turn on oven and stove.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Preheat the oven and stove.
00539-zUG6FL9TYeR/tasks-island_0.json,67,3,R4_appliance_clean,turn_on,turn_on,Turn on the oven and stove.,Turn on the oven and stove.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the oven and stove.
00539-zUG6FL9TYeR/tasks-island_0.json,75,4,R4_appliance_clean,turn_on,turn_on,Turn on the oven and stove.,Turn on the oven and stove.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the oven and stove.
00539-zUG6FL9TYeR/tasks-island_0.json,84,2,R4_appliance_clean,turn_on,turn_on,Turn on the oven and stove.,Turn on the oven and stove.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the oven and stove.
00539-zUG6FL9TYeR/tasks-island_0.json,97,2,R4_appliance_clean,turn_on,turn_on,Turn on the oven and stove.,Turn on the oven and stove.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the oven and stove.
00539-zUG6FL9TYeR/tasks-island_0.json,101,3,R4_appliance_clean,turn_on,turn_on,Turn on the oven and stove.,Turn on the oven and stove.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Prepare the oven and stove.
00539-zUG6FL9TYeR/tasks-island_0.json,139,5,R4_appliance_clean,turn_on,turn_on,Turn on the oven and stove.,Turn on the oven and stove.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the oven and stove.
00541-FnDDfrBZPhh/tasks-island_0.json,0,3,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Prepare the kettle for tea.
00541-FnDDfrBZPhh/tasks-island_0.json,23,1,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil the kettle.
00541-FnDDfrBZPhh/tasks-island_0.json,131,6,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Prepare the kettle for making tea.
00541-FnDDfrBZPhh/tasks-island_0.json,140,1,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Prepare some tea using the kettle.
00541-FnDDfrBZPhh/tasks-island_0.json,149,5,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Prepare a warm drink in the kettle.
00546-nS8T59Aw3sf/tasks-island_2.json,1,3,R4_appliance_clean,turn_on,turn_on,Turn on the cooker.,Turn on the cooker.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the cooker.
00546-nS8T59Aw3sf/tasks-island_2.json,7,4,R4_appliance_clean,turn_on,turn_on,Turn on the cooker.,Turn on the cooker.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the cooker.
00546-nS8T59Aw3sf/tasks-island_2.json,22,3,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00546-nS8T59Aw3sf/tasks-island_2.json,26,2,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00546-nS8T59Aw3sf/tasks-island_2.json,29,5,R4_appliance_clean,turn_on,turn_on,Turn on the cooker.,Turn on the cooker.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the cooker.
00546-nS8T59Aw3sf/tasks-island_2.json,35,2,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00546-nS8T59Aw3sf/tasks-island_2.json,37,4,R4_appliance_clean,turn_on,turn_on,Turn on cooker.,Turn on cooker.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Preheat the cooker.
00546-nS8T59Aw3sf/tasks-island_2.json,40,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00547-9h5JJxM6E5S/tasks-island_0.json,6,1,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water in the kettle.
00547-9h5JJxM6E5S/tasks-island_0.json,13,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00547-9h5JJxM6E5S/tasks-island_0.json,29,2,R4_appliance_clean,turn_on,turn_on,Turn on the cooker.,Turn on the cooker.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the cooker.
00547-9h5JJxM6E5S/tasks-island_0.json,38,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00547-9h5JJxM6E5S/tasks-island_0.json,39,3,R4_appliance_clean,turn_on,turn_on,Turn on the kettle.,Turn on the kettle.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the kettle.
00547-9h5JJxM6E5S/tasks-island_0.json,56,4,R4_appliance_clean,turn_on,turn_on,Turn on the cooker.,Turn on the cooker.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the cooker.
00547-9h5JJxM6E5S/tasks-island_0.json,63,5,R1_light,turn_on,light,Turn on the candle holder.,Light the candle holder.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candle holder.
00547-9h5JJxM6E5S/tasks-island_0.json,67,3,R4_tune_flag,set_control,set_control,Adjust the radio.,Adjust the radio.,None,+vocab_gap:no_tune_action,Tune the radio.
00547-9h5JJxM6E5S/tasks-island_0.json,70,2,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water in the kettle.
00547-9h5JJxM6E5S/tasks-island_0.json,73,1,R1_light,turn_on,light,Turn on the candle holder.,Light the candle holder.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candle holder.
00547-9h5JJxM6E5S/tasks-island_0.json,78,3,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water in the kettle.
